antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'subject=taxes'}),frozenset({'party=republican'}),0.09492663956160509,0.4986742089446703,0.05161746508750221,0.5437616387337058,1.0904146013174667,1.0,0.004279998196342949,1.0988242848845389,0.09161427119006858,0.09523809523809525,0.08993638586621071,0.3236355162828401
frozenset({'subject=corrections-and-updates'}),frozenset({'party=republican'}),0.020505568322432385,0.4986742089446703,0.011136644864769313,0.5431034482758621,1.0890947206297596,1.0,0.000911046802619454,1.0972413540078916,0.08351881930658336,0.021920668058455117,0.08862348621176024,0.282717977239668
frozenset({'subject=foreign-policy'}),"frozenset({'party=republican', 'label=false'})",0.05161746508750221,0.22962701078310058,0.012904366271875552,0.25,1.0887220939183988,1.0,0.0010516020596313645,1.0271639856225325,0.08592730661696178,0.04808959156785244,0.02644561725562185,0.15309853733641263
frozenset({'subject=foreign-policy'}),frozenset({'party=unknown'}),0.05161746508750221,0.2047021389429026,0.011490189146190561,0.22260273972602743,1.0874470627203257,1.0,0.0009239836359682604,1.023026323474328,0.08479174134346561,0.04693140794223827,0.022508045928014486,0.13936700026025034
frozenset({'state=Wisconsin'}),frozenset({'label=false'}),0.08007777974191267,0.44316775676153436,0.038536326674916035,0.4812362030905078,1.0859007582301567,1.0,0.0030484366602483576,1.07338300505117,0.08599154496541139,0.07950401167031364,0.06836609551841358,0.2840963624148191
"frozenset({'party=republican', 'subject=state-budget'})",frozenset({'label=barely-true'}),0.03376347887572918,0.3717518119144423,0.013611454834718048,0.40314136125654454,1.084436842904552,1.0,0.0010598203861307276,1.052591262494224,0.08058315632410037,0.03473161930536761,0.04996361300739236,0.21987786084700742
"frozenset({'subject=health-care', 'label=pants-fire'})",frozenset({'party=republican'}),0.0265158211065936,0.4986742089446703,0.014318543397560545,0.54,1.082871322226161,1.0,0.0010957872827115894,1.0898386762072385,0.0786137508490878,0.02802768166089966,0.08243300423131182,0.2843566111308047
frozenset({'state=Wisconsin'}),"frozenset({'party=republican', 'label=barely-true'})",0.08007777974191267,0.18755524129397208,0.01626303694537741,0.20309050772626933,1.082830350808205,1.0,0.0012440296435974295,1.0194943925036861,0.08315300939076971,0.06469760900140646,0.01912162798248597,0.1449005790280734
frozenset({'subject=energy'}),frozenset({'party=republican'}),0.04030404808202227,0.4986742089446703,0.02174297330740675,0.5394736842105263,1.081815892087539,1.0,0.0016443840128363384,1.088593146291573,0.07880443328286663,0.04203691045796309,0.08138315641006613,0.29153762197055916
frozenset({'subject=history'}),frozenset({'state=Unknown'}),0.042955630192681636,0.2513699840905073,0.011666961286901185,0.2716049382716049,1.0804986890312722,1.0,0.0008692052087690867,1.0277801913333713,0.0778453168552911,0.04127579737335836,0.02702931187779673,0.15900922019065478
"frozenset({'party=democrat', 'subject=health-care'})",frozenset({'label=false'}),0.030758352483648575,0.44316775676153436,0.014672087678981793,0.4770114942528736,1.076367779413046,1.0,0.0010409776071226857,1.064712201357066,0.07320106616507999,0.0319476520400308,0.06077905491698605,0.2550593969070511
frozenset({'party=non-party-role'}),frozenset({'label=barely-true'}),0.035000883860703554,0.3717518119144423,0.013964999116139297,0.398989898989899,1.0732695475919443,1.0,0.0009533571223157913,1.0453205146297515,0.07074370276932071,0.03555355535553555,0.043355615809189264,0.21827764088819723
"frozenset({'label=false', 'subject=elections'})",frozenset({'party=republican'}),0.03040480820222733,0.4986742089446703,0.01626303694537741,0.5348837209302326,1.0726115594832777,1.0,0.001100943267017273,1.077850450768959,0.06981887360786343,0.03171320234401931,0.07222750680617986,0.28374813483590683
frozenset({'subject=federal-budget'}),frozenset({'label=false'}),0.06805727417359024,0.44316775676153436,0.03234930175004419,0.4753246753246753,1.0725615031159508,1.0,0.0021885122232294975,1.0612891764693528,0.07259301641002681,0.06755260243632336,0.05774974232117092,0.2741601438051378
frozenset({'subject=taxes'}),"frozenset({'party=republican', 'label=false'})",0.09492663956160509,0.22962701078310058,0.02333392257380237,0.2458100558659218,1.0704753549141799,1.0,0.0015362020875861783,1.0214575190357407,0.07274058948863656,0.07746478873239436,0.021006765955373954,0.17371334202072072
frozenset({'state=Rhode Island'}),frozenset({'label=false'}),0.03429379529786106,0.44316775676153436,0.01626303694537741,0.4742268041237114,1.0700841766764402,1.0,0.0010651326123850696,1.0590730900810033,0.06781987918725985,0.03526255270218474,0.05577810505645568,0.2554620259150667
frozenset({'state=New York'}),frozenset({'label=false'}),0.07194626126922397,0.44316775676153436,0.034117023157150435,0.4742014742014742,1.0700270201666293,1.0,0.002232759943089184,1.0590220700843713,0.07051764125339259,0.07092980521866962,0.055732615732615745,0.2755929588797558
"frozenset({'party=republican', 'state=Texas'})",frozenset({'label=barely-true'}),0.07159271698780273,0.3717518119144423,0.028460314654410464,0.3975308641975308,1.0693447925655881,1.0,0.0018455923943169264,1.042789000715782,0.06984857587526536,0.0685982104814657,0.04103322981582211,0.23704408164702978
frozenset({'subject=state-budget'}),frozenset({'label=barely-true'}),0.06593600848506276,0.3717518119144423,0.026162276825172352,0.3967828418230563,1.0673326372767615,1.0,0.0016504462004442305,1.0414958851373912,0.0675381570063628,0.06357388316151202,0.039842581933885596,0.23357924782546063
frozenset({'state=Virginia'}),frozenset({'party=republican'}),0.04118790878557539,0.4986742089446703,0.021919745448117377,0.5321888412017167,1.0672074706409471,1.0,0.0013803976163853336,1.0716413698705671,0.06568030973451341,0.042320819112627986,0.0668520009443271,0.2880724425788803
frozenset({'subject=economy'}),"frozenset({'party=republican', 'label=false'})",0.09386600671734134,0.22962701078310058,0.022980378292381122,0.24482109227871943,1.066168528884308,1.0,0.0014262077557315907,1.0201198435764929,0.06849095110897702,0.07647058823529414,0.019723019509113315,0.1724490372863959
frozenset({'subject=state-finances'}),frozenset({'label=false'}),0.02174297330740675,0.44316775676153436,0.010252784161216192,0.4715447154471545,1.0640320922555058,1.0,0.0006169994552468229,1.0536979372050965,0.06151626933190445,0.02255054432348367,0.050961414376048585,0.24733996841364506
"frozenset({'party=democrat', 'subject=economy'})",frozenset({'label=false'}),0.02333392257380237,0.44316775676153436,0.010959872724058689,0.46969696969696967,1.0598626875052881,1.0,0.0006190306005793636,1.0500265158211066,0.05783097358049916,0.02405898331393093,0.04764309764309763,0.24721386179304009
"frozenset({'party=republican', 'state=Georgia'})",frozenset({'label=false'}),0.02333392257380237,0.44316775676153436,0.010959872724058689,0.46969696969696967,1.0598626875052881,1.0,0.0006190306005793636,1.0500265158211066,0.05783097358049916,0.02405898331393093,0.04764309764309763,0.24721386179304009
frozenset({'subject=foreign-policy'}),frozenset({'label=barely-true'}),0.05161746508750221,0.3717518119144423,0.020328796181721762,0.3938356164383562,1.0594046990926205,1.0,0.0011399100090123508,1.036432039101598,0.05912557234896079,0.05043859649122808,0.03515140185474983,0.22425970075365265
"frozenset({'label=barely-true', 'subject=jobs'})",frozenset({'party=republican'}),0.0265158211065936,0.4986742089446703,0.013964999116139297,0.5266666666666667,1.056133758714404,1.0,0.0007422430012903412,1.0591389951873165,0.05459794553767022,0.02731673582295989,0.05583685942642236,0.27733546023868605
"frozenset({'subject=state-budget', 'label=false'})",frozenset({'party=republican'}),0.029874491780095457,0.4986742089446703,0.015732720523245536,0.5266272189349113,1.0560546534969135,1.0,0.000835081967182379,1.059050733604384,0.05471385986176175,0.03067907618062737,0.055758172607472914,0.27908815750006816
"frozenset({'party=republican', 'subject=history'})",frozenset({'label=false'}),0.02156620116669613,0.44316775676153436,0.010076012020505568,0.4672131147540983,1.0542579139066353,1.0,0.0005185670275928596,1.0451312873091199,0.052599882723973465,0.022161741835147748,0.043182409575852176,0.2449747265034951
"frozenset({'subject=health-care', 'label=barely-true'})",frozenset({'party=democrat'}),0.05073360438394909,0.2481880855577161,0.0132579105532968,0.2613240418118467,1.0529274248786444,1.0,0.0006664344078019229,1.0177831105893185,0.05295344506517691,0.04641089108910891,0.017472397020836316,0.15737142261532505
frozenset({'subject=voting-record'}),frozenset({'party=republican'}),0.02156620116669613,0.4986742089446703,0.011313417005479937,0.5245901639344263,1.0519697119379827,1.0,0.0005589086987361196,1.0545128708405211,0.05049119241192425,0.02222994095171935,0.05169483687484114,0.2736385771816761
"frozenset({'party=republican', 'subject=state-budget'})",frozenset({'label=false'}),0.03376347887572918,0.44316775676153436,0.015732720523245536,0.46596858638743455,1.0514496582344306,1.0,0.0007698353294231814,1.0426956711622248,0.05064196647713963,0.03411268685320046,0.04094739466467218,0.2507345923560627
"frozenset({'subject=economy', 'label=barely-true'})",frozenset({'party=democrat'}),0.03871309881562666,0.2481880855577161,0.010076012020505568,0.2602739726027397,1.0486964836279904,1.0,0.0004678821394485007,1.0163383287830874,0.04830529800042577,0.036398467432950186,0.016075679053303215,0.15043613160051517
frozenset({'subject=federal-budget'}),frozenset({'party=democrat'}),0.06805727417359024,0.2481880855577161,0.0176772140710624,0.2597402597402597,1.0465460465460465,1.0,0.0007862094856424424,1.015605568632559,0.04772382397572076,0.05920663114268797,0.015365776945838055,0.16548266548266546
"frozenset({'label=false', 'subject=economy'})",frozenset({'party=democrat'}),0.04224854162983914,0.2481880855577161,0.010959872724058689,0.2594142259414226,1.045232390420675,1.0,0.0004742880593434414,1.0151584607441009,0.04518391502637559,0.0392156862745098,0.014932112896926336,0.15178688505048338
"frozenset({'subject=state-budget', 'label=barely-true'})",frozenset({'party=republican'}),0.026162276825172352,0.4986742089446703,0.013611454834718048,0.5202702702702703,1.0433069545972773,1.0,0.0005650021347337452,1.0450171419181522,0.04262446575025996,0.026625172890733056,0.04307789806731987,0.2737827778150359
frozenset({'subject=medicare'}),frozenset({'label=false'}),0.024924871840197985,0.44316775676153436,0.011490189146190561,0.46099290780141844,1.0402221298095828,1.0,0.0004442896052012837,1.0330703460082058,0.03965526858927889,0.025164537359659313,0.032011707756388647,0.24346015553613004
frozenset({'subject=energy'}),frozenset({'label=false'}),0.04030404808202227,0.44316775676153436,0.01856107477461552,0.46052631578947373,1.039169273402893,1.0,0.0006996201976966904,1.0321768411249606,0.03927584664368619,0.039923954372623575,0.031173767752715242,0.251204522075032
frozenset({'subject=state-budget'}),"frozenset({'party=republican', 'label=false'})",0.06593600848506276,0.22962701078310058,0.015732720523245536,0.23860589812332436,1.0391020521044234,1.0,0.0005920319918514185,1.0117926935841672,0.04028698041150294,0.056222362602653196,0.01165524682965717,0.15356006992386387
frozenset({'label=false'}),frozenset({'party=republican'}),0.44316775676153436,0.4986742089446703,0.22962701078310058,0.5181491822895892,1.039053500252466,1.0,0.008630680250258371,1.040417018357377,0.06749905299558893,0.32241250930752047,0.03884694083646195,0.4893120955758474
frozenset({'party=republican'}),frozenset({'label=false'}),0.4986742089446703,0.44316775676153436,0.22962701078310058,0.46047500886210563,1.0390535002524657,1.0,0.008630680250258371,1.0320786847409407,0.07497250244573524,0.32241250930752047,0.031081627026327514,0.4893120955758474
"frozenset({'party=republican', 'subject=candidates-biography'})",frozenset({'label=false'}),0.03570797242354605,0.44316775676153436,0.016439809086088032,0.46039603960396036,1.0388753075546884,1.0,0.0006151870486423988,1.0319276434327527,0.038806264352522546,0.03555045871559633,0.03093980826654092,0.24874608521881306
frozenset({'subject=medicare'}),frozenset({'party=republican'}),0.024924871840197985,0.4986742089446703,0.012904366271875552,0.5177304964539007,1.0382139023182262,1.0,0.00047497552391753337,1.0395137726294337,0.03774821937675705,0.025268258913118725,0.038011783652932396,0.27180392245594714
frozenset({'subject=taxes'}),frozenset({'party=democrat'}),0.09492663956160509,0.2481880855577161,0.02439455541806611,0.2569832402234637,1.0354374572251668,1.0,0.0008348944768439906,1.0118370878584122,0.03781419836956524,0.07653910149750416,0.011698610379528367,0.17763691925703098
frozenset({'subject=environment'}),frozenset({'label=false'}),0.03553120028283543,0.44316775676153436,0.01626303694537741,0.4577114427860697,1.0328175635583552,1.0,0.000516754620988439,1.0268190907424917,0.032945381231671664,0.03516819571865444,0.026118613282792476,0.24720434524624585
frozenset({'subject=health-care'}),"frozenset({'party=republican', 'label=false'})",0.13576100406575925,0.22962701078310058,0.03217252960933357,0.23697916666666663,1.032017818193482,1.0,0.0009981360648009079,1.009635589963445,0.035898035284412766,0.09655172413793103,0.009543631444087462,0.18854347093918397
"frozenset({'subject=candidates-biography', 'label=barely-true'})",frozenset({'party=republican'}),0.02439455541806611,0.4986742089446703,0.012550821990454304,0.5144927536231884,1.0317212007254082,1.0,0.00038588636479326525,1.0325814800841118,0.03151469060786179,0.02458448753462604,0.03155342286543607,0.269830566815139
frozenset({'subject=crime'}),frozenset({'label=barely-true'}),0.04012727594131165,0.3717518119144423,0.015379176241824288,0.3832599118942731,1.0309564058896352,1.0,0.0004617887034508734,1.0186595621101542,0.03128214898075811,0.03878733838609005,0.018317760716348608,0.2123146920384347
frozenset({'subject=jobs'}),frozenset({'label=false'}),0.06346119851511402,0.44316775676153436,0.028990631076542338,0.456824512534819,1.0308162215434666,1.0,0.0008666740892008425,1.0251424375518416,0.03192069717979179,0.060695780903034784,0.02452579917760988,0.26112067270139433
frozenset({'subject=history'}),frozenset({'label=false'}),0.042955630192681636,0.44316775676153436,0.019621707618879266,0.4567901234567901,1.0307386232130282,1.0,0.0005851573461105077,1.0250775386889934,0.031160454876745944,0.0420613868889731,0.024464040760337053,0.2505330752904214
frozenset({'subject=public-health'}),frozenset({'label=false'}),0.022450061870249248,0.44316775676153436,0.010252784161216192,0.4566929133858268,1.0305192704521828,1.0,0.0003036406030201763,1.0248941288592048,0.030295566502463126,0.02251552795031056,0.024289463817022953,0.2399140673829812
"frozenset({'subject=history', 'label=false'})",frozenset({'party=republican'}),0.019621707618879266,0.4986742089446703,0.010076012020505568,0.5135135135135135,1.0297575136284813,1.0,0.00029117249551733997,1.0305030149470666,0.029475961812211703,0.01982608695652174,0.02960012198376091,0.26685955718213783
frozenset({'subject=candidates-biography'}),frozenset({'party=unknown'}),0.07053208414353898,0.2047021389429026,0.014848859819692417,0.21052631578947367,1.028451958912826,1.0,0.0004107913314092028,1.0073772906723233,0.029764168885507754,0.05702647657841141,0.007323264819082593,0.14153258794655033
frozenset({'subject=military'}),frozenset({'party=republican'}),0.02863708679512109,0.4986742089446703,0.014672087678981793,0.5123456790123457,1.0274156349425168,1.0,0.0003915110749449207,1.0280351664678915,0.027470756547573468,0.028620689655172414,0.02727062982117065,0.2708839348624295
frozenset({'subject=state-budget'}),frozenset({'party=republican'}),0.06593600848506276,0.4986742089446703,0.03376347887572918,0.5120643431635388,1.026851467308096,1.0,0.0008828920034714416,1.0274424179320767,0.027995212257887942,0.0636030636030636,0.02670944614814491,0.28988541511243227
frozenset({'subject=energy'}),frozenset({'label=barely-true'}),0.04030404808202227,0.3717518119144423,0.015379176241824288,0.381578947368421,1.0264346672673124,1.0,0.00039607333984570565,1.015890687117072,0.026835449469960148,0.038770053475935824,0.015642123034090512,0.21147420977550865
frozenset({'party=non-party-role'}),frozenset({'label=false'}),0.035000883860703554,0.44316775676153436,0.01590949266395616,0.4545454545454546,1.0256735685535048,1.0,0.00039822947873717485,1.0208591126038538,0.025938816633083048,0.03441682600382409,0.02043290043290055,0.2452224679986946
frozenset({'subject=abortion'}),frozenset({'party=republican'}),0.02598550468446173,0.4986742089446703,0.0132579105532968,0.5102040816326531,1.023121052745806,1.0,0.00029960956074482313,1.023540156737965,0.023201451905626155,0.02592464569650882,0.0229987622693648,0.2683951992707753
frozenset({'subject=transportation'}),frozenset({'label=false'}),0.0265158211065936,0.44316775676153436,0.012020505568322432,0.4533333333333333,1.0229384390373621,1.0,0.0002695486098232003,1.0185955668996323,0.023034854036039713,0.02626496716879104,0.018256084656084658,0.24022869299295305
frozenset({'subject=state-budget'}),frozenset({'label=false'}),0.06593600848506276,0.44316775676153436,0.029874491780095457,0.453083109919571,1.0223738144455579,1.0,0.0006537788099606999,1.018129542784057,0.02342899632249195,0.062338620435263746,0.017806715179369322,0.2602471792118797
frozenset({'subject=history'}),"frozenset({'party=republican', 'label=false'})",0.042955630192681636,0.22962701078310058,0.010076012020505568,0.2345679012345679,1.0215170263925717,1.0,0.0002122390630557823,1.0064550342994976,0.02200921587307764,0.03838383838383838,0.006413634071581133,0.1392239044279075
"frozenset({'party=republican', 'subject=health-care'})",frozenset({'label=barely-true'}),0.07495138766130457,0.3717518119144423,0.028460314654410464,0.37971698113207547,1.0214260400685453,1.0,0.0005970004858187154,1.0128411853546635,0.02267620796355666,0.0680473372781065,0.012678379928010951,0.2281371401143021
"frozenset({'party=republican', 'state=Ohio'})",frozenset({'label=false'}),0.02421778327735549,0.44316775676153436,0.010959872724058689,0.45255474452554745,1.0211815675233435,1.0,0.00022733203529605624,1.0171468976489304,0.0212570126227209,0.02401239349341596,0.016857838025721283,0.23864274920732897
frozenset({'subject=guns'}),frozenset({'label=false'}),0.027753226091567967,0.44316775676153436,0.012550821990454304,0.45222929936305734,1.0204472064207482,1.0,0.0002514870405584419,1.0165425835865012,0.0206094750320103,0.027381411492479753,0.01627337984025888,0.24027500069868063
"frozenset({'party=republican', 'subject=taxes'})",frozenset({'label=false'}),0.05161746508750221,0.44316775676153436,0.02333392257380237,0.452054794520548,1.0200534394107459,1.0,0.0004587263612572008,1.0162188439101998,0.020729193142986442,0.049493813273340834,0.015959991302457153,0.25235368365835936
frozenset({'party=democrat'}),frozenset({'label=false'}),0.2481880855577161,0.44316775676153436,0.111896765069825,0.4508547008547009,1.0173454498344807,1.0,0.0019078079382721935,1.0139980149245211,0.02267816528728551,0.19310555216595487,0.013804775471442293,0.3516738601999871
frozenset({'label=false'}),frozenset({'party=democrat'}),0.44316775676153436,0.2481880855577161,0.111896765069825,0.25249301954527326,1.0173454498344807,1.0,0.0019078079382721935,1.0057590552330875,0.0306191228466112,0.19310555216595487,0.005726078431133516,0.3516738601999871
"frozenset({'party=republican', 'subject=foreign-policy'})",frozenset({'label=barely-true'}),0.03040480820222733,0.3717518119144423,0.011490189146190561,0.37790697674418605,1.0165571885125346,1.0,0.00018714660610145463,1.0098942836515508,0.016798260991515348,0.029411764705882353,0.009797345931868451,0.20440760154375257
frozenset({'subject=economy'}),frozenset({'label=false'}),0.09386600671734134,0.44316775676153436,0.04224854162983914,0.4500941619585688,1.0156293076185177,1.0,0.0006501539967518621,1.0125956204096755,0.01698290934557946,0.08538763844230084,0.012438944190356724,0.2727136146849086
frozenset({'subject=candidates-biography'}),frozenset({'party=republican'}),0.07053208414353898,0.4986742089446703,0.03570797242354605,0.506265664160401,1.0152232761982944,1.0,0.0005354411580478224,1.0153755869597794,0.016132889439571512,0.06693174287607688,0.015142758164805521,0.2889357388508492
frozenset({'subject=candidates-biography'}),"frozenset({'party=republican', 'label=false'})",0.07053208414353898,0.22962701078310058,0.016439809086088032,0.23308270676691728,1.0150491702697853,1.0,0.0002437374399050507,1.0045059565279177,0.015951115964613117,0.05794392523364486,0.004485743960635863,0.1523381201271076
frozenset({'subject=elections'}),frozenset({'party=republican'}),0.05904189499734842,0.4986742089446703,0.029874491780095457,0.5059880239520959,1.0146665194955713,1.0,0.0004318214976984473,1.0148049346210917,0.015361493663203248,0.05659745478901541,0.014588946226024824,0.28294792902673915
frozenset({'subject=labor'}),frozenset({'label=false'}),0.022803606151670496,0.44316775676153436,0.010252784161216192,0.4496124031007752,1.0145422274994358,1.0,0.00014696117690685302,1.0117092870107334,0.014668271869853837,0.022498060512024826,0.011573766457487467,0.23637381224045542
"frozenset({'party=democrat', 'state=Wisconsin'})",frozenset({'label=false'}),0.02439455541806611,0.44316775676153436,0.010959872724058689,0.44927536231884063,1.013781701092015,1.0,0.00014899232223939546,1.0110901258803717,0.013934268129453172,0.024003097173828883,0.010968484011962409,0.23700305810397557
"frozenset({'state=Unknown', 'party=democrat'})",frozenset({'label=barely-true'}),0.027222909669436097,0.3717518119144423,0.010252784161216192,0.37662337662337664,1.0131043469131915,1.0,0.00013261816602013268,1.0078148017205821,0.013296822422879098,0.0263756252842201,0.007754204152628481,0.20210151237255375
frozenset({'subject=military'}),frozenset({'label=barely-true'}),0.02863708679512109,0.3717518119144423,0.010783100583348065,0.3765432098765432,1.0128887010326224,1.0,0.00013721167931065106,1.0076852125728748,0.013099837408075948,0.027676950998185117,0.007626600526619291,0.20277469576090595
frozenset({'state=Ohio'}),frozenset({'label=barely-true'}),0.03570797242354605,0.3717518119144423,0.013434682694007424,0.37623762376237624,1.0120666845571862,1.0,0.00016017924576324123,1.0071915396292275,0.012364320517149845,0.03409600717810678,0.007140190665099145,0.20618823651266696
frozenset({'subject=immigration'}),frozenset({'label=barely-true'}),0.05639031288668906,0.3717518119144423,0.02121265688527488,0.37617554858934166,1.0118997044079439,1.0,0.0002494558952258995,1.0070913165793614,0.012462532783814179,0.05212858384013901,0.007041383896990922,0.21661844476542688
frozenset({'label=barely-true'}),frozenset({'party=republican'}),0.3717518119144423,0.4986742089446703,0.18755524129397208,0.5045173561578697,1.01171736397911,1.0,0.0021722005637897224,1.0117928393371962,0.018434844226441646,0.2746570023297955,0.011655389204890442,0.4403125596812036
frozenset({'party=republican'}),frozenset({'label=barely-true'}),0.4986742089446703,0.3717518119144423,0.18755524129397208,0.3761077632045374,1.01171736397911,1.0,0.0021722005637897224,1.0069818969257718,0.023102057962190975,0.2746570023297955,0.006933488027031008,0.4403125596812036
"frozenset({'label=false', 'subject=health-care'})",frozenset({'party=democrat'}),0.05851157857521654,0.2481880855577161,0.014672087678981793,0.25075528700906347,1.0103437739389403,1.0,0.00015021100943892092,1.0034263858080483,0.010874138687683593,0.05024213075060533,0.003414685777162487,0.1549360480629363
frozenset({'subject=history'}),frozenset({'party=republican'}),0.042955630192681636,0.4986742089446703,0.02156620116669613,0.5020576131687242,1.0067847988994942,1.0,0.0001453362606408208,1.0067947704664884,0.007041549837397976,0.04146838885112169,0.006748913150730969,0.27265234433693214
frozenset({'state=Ohio'}),frozenset({'label=false'}),0.03570797242354605,0.44316775676153436,0.01590949266395616,0.44554455445544555,1.005363200859376,1.0,8.487062651052826e-05,1.0042867244122324,0.005532131581627498,0.03436426116838488,0.004268426842684322,0.24072201795369008
frozenset({'subject=health-care'}),frozenset({'label=barely-true'}),0.13576100406575925,0.3717518119144423,0.05073360438394909,0.37369791666666663,1.0052349570058645,1.0,0.00026420513517912136,1.0031072940742376,0.0060257578878273954,0.11106811145510834,0.003097668706621583,0.25508481187589155
"frozenset({'party=republican', 'state=Wisconsin'})",frozenset({'label=barely-true'}),0.04366271875552413,0.3717518119144423,0.01626303694537741,0.3724696356275304,1.001930921894883,1.0,3.134213490061169e-05,1.0011438868202112,0.00201518926303951,0.04074402125775022,0.0011425798381934026,0.20810833184134483
frozenset({'subject=economy'}),frozenset({'party=democrat'}),0.09386600671734134,0.2481880855577161,0.02333392257380237,0.24858757062146897,1.0016096061293804,1.0,3.749806767770411e-05,1.0005316455359718,0.001773489873373018,0.07321131447587355,0.0005313630391841007,0.1713023323192815
frozenset({'subject=elections'}),frozenset({'party=democrat'}),0.05904189499734842,0.2481880855577161,0.014672087678981793,0.24850299401197606,1.0012688298616443,1.0,1.859279189019361e-05,1.0004190415287761,0.0013467358066495308,0.0501510574018127,0.00041886600652448283,0.1538099015643926
frozenset({'state=New York'}),frozenset({'party=democrat'}),0.07194626126922397,0.2481880855577161,0.017853986211773025,0.24815724815724816,0.9998757498757499,1.0,-2.2186356709308352e-06,0.9999589842418612,-0.00013388117762639626,0.05906432748538012,-4.1017440500152824e-05,0.16004728504728505
"frozenset({'party=republican', 'subject=education'})",frozenset({'label=false'}),0.027929998232278593,0.44316775676153436,0.01237404984974368,0.4430379746835443,0.999707149096454,1.0,-3.624813208844696e-06,0.999766982178154,-0.0003012627062740859,0.02697495183044316,-0.00023307213180631474,0.23547989679530226
frozenset({'subject=abortion'}),frozenset({'label=false'}),0.02598550468446173,0.44316775676153436,0.011490189146190561,0.4421768707482993,0.997764083694906,1.0,-2.57486731386862e-05,0.9982236555616396,-0.0022954308668593384,0.025106218617226728,-0.0017795054529748154,0.23405213700957048
"frozenset({'state=Unknown', 'party=democrat'})",frozenset({'label=false'}),0.027222909669436097,0.44316775676153436,0.012020505568322432,0.44155844155844154,0.996368609451976,1.0,-4.38102424034463e-05,0.997118203008415,-0.0037326347289447057,0.026224450443501735,-0.0028901257472685985,0.23434124710550716
frozenset({'state=Georgia'}),frozenset({'label=false'}),0.03570797242354605,0.44316775676153436,0.015732720523245536,0.44059405940594054,0.9941924986276051,1.0,-9.190151420009757e-05,0.9953992312758411,-0.006021259694207712,0.03396946564885496,-0.004622033631934676,0.2380473288653157
frozenset({'state=Virginia'}),frozenset({'label=barely-true'}),0.04118790878557539,0.3717518119144423,0.015202404101113665,0.36909871244635195,0.9928632507413281,1.0,-0.00010927561889076225,0.9957947471015983,-0.007441042980162062,0.03822222222222223,-0.004223011730722294,0.20499633672721781
"frozenset({'party=democrat', 'state=Florida'})",frozenset({'label=false'}),0.0265158211065936,0.44316775676153436,0.011666961286901185,0.44000000000000006,0.9928520143597928,1.0,-8.399567159804618e-05,0.9943432914972601,-0.007341253584596322,0.025472790428406025,-0.005688888888888744,0.23316314319904272
"frozenset({'party=republican', 'subject=economy'})",frozenset({'label=false'}),0.052324553650344705,0.44316775676153436,0.022980378292381122,0.4391891891891892,0.9910224344807512,1.0,-0.00020817677239069396,0.9929056867384689,-0.0094685556402004,0.04863449307893753,-0.007145002145002086,0.24552199786543624
frozenset({'subject=candidates-biography'}),frozenset({'party=democrat'}),0.07053208414353898,0.2481880855577161,0.01732366978964115,0.24561403508771926,0.9896286299795071,1.0,-0.00018155314433953434,0.9965878865862833,-0.011149619838263566,0.05747800586510264,-0.0034237957932687826,0.15770730244414452
frozenset({'subject=health-care'}),frozenset({'state=Unknown'}),0.13576100406575925,0.2513699840905073,0.03376347887572918,0.24869791666666663,0.9893699821261134,1.0,-0.0003627625563920184,0.9964434180563092,-0.012279354522068861,0.09554777388694347,-0.0035692763675718425,0.19150788941631502
frozenset({'subject=environment'}),frozenset({'party=republican'}),0.03553120028283543,0.4986742089446703,0.017500441930351777,0.4925373134328358,0.9876935774865482,1.0,-0.0002180512635458244,0.9879067059031497,-0.012754010988408376,0.03386931235032502,-0.012241332126392009,0.26381562587629026
"frozenset({'party=republican', 'subject=immigration'})",frozenset({'label=barely-true'}),0.03676860526780979,0.3717518119144423,0.013434682694007424,0.3653846153846154,0.9828724532718828,1.0,-0.00023411293586777376,0.989966841831788,-0.017769724109141984,0.03400447427293065,-0.010134842647504388,0.20076173232378655
"frozenset({'subject=economy', 'subject=jobs'})",frozenset({'label=false'}),0.030581580342937953,0.44316775676153436,0.0132579105532968,0.43352601156069365,0.9782435769440941,1.0,-0.0002948598055056463,0.9829793681658626,-0.022427365378764736,0.028790786948176585,-0.01731535003211299,0.23172112305198622
frozenset({'subject=state-finances'}),frozenset({'party=republican'}),0.02174297330740675,0.4986742089446703,0.01060632844263744,0.48780487804878053,0.9782035431130633,1.0,-0.00023633157153870286,0.9787789253937389,-0.022270121288681076,0.020804438280166437,-0.021681172382950767,0.25453696578794927
frozenset({'subject=jobs'}),frozenset({'party=republican'}),0.06346119851511402,0.4986742089446703,0.0309351246243592,0.48746518105849584,0.9775223428741266,1.0,-0.0007113383438459679,0.9781302118959965,-0.023964274660653467,0.05823627287853578,-0.02235876965870552,0.27474996025629506
frozenset({'subject=health-care'}),frozenset({'label=false'}),0.13576100406575925,0.44316775676153436,0.05851157857521654,0.43098958333333326,0.9725201726831537,1.0,-0.001653321052299532,0.9785976265609646,-0.03165989296109085,0.11243206521739128,-0.021870453042328136,0.2815099492255019
